Date,Open,High,Low,Close,Adj Close,Volume,days
2020-09-01,1561.099976,1578.579956,1554.189941,1578.579956,1578.579956,4101490000,636
2020-09-02,1578.780029,1595.040039,1567.430054,1592.290039,1592.290039,4295640000,637
2020-09-03,1592.469971,1592.469971,1538.530029,1544.680054,1544.680054,4911830000,638
2020-09-04,1546.640015,1563.380005,1501.52002,1535.300049,1535.300049,4438720000,639
2020-09-08,1534.369995,1534.369995,1499.829956,1504.589966,1504.589966,4694330000,640
2020-09-09,1505.089966,1532.910034,1505.089966,1526.47998,1526.47998,3932520000,641
2020-09-10,1526.869995,1543.430054,1507.72998,1507.75,1507.75,4208630000,642
2020-09-11,1508.800049,1515.969971,1484.949951,1497.27002,1497.27002,3710090000,643
2020-09-14,1499.380005,1538.5,1499.380005,1536.969971,1536.969971,3839580000,644
2020-09-15,1538.540039,1551.02002,1535.640015,1538.150024,1538.150024,4057190000,645
2020-09-16,1539.27002,1572.060059,1539.27002,1552.329956,1552.329956,4718900000,646
2020-09-17,1550.140015,1550.140015,1526.550049,1542.599976,1542.599976,4379840000,647
2020-09-18,1544.339966,1556.380005,1519.76001,1536.780029,1536.780029,7076400000,648
2020-09-21,1533.920044,1533.920044,1470.439941,1485.25,1485.25,4836070000,649
2020-09-22,1486.050049,1497.810059,1474.48999,1496.959961,1496.959961,3974510000,650
2020-09-23,1496.969971,1503.97998,1451.410034,1451.459961,1451.459961,4378650000,651
2020-09-24,1450.839966,1474.02002,1432.569946,1451.819946,1451.819946,4601920000,652
2020-09-25,1450.97998,1478.949951,1445.699951,1474.910034,1474.910034,3803330000,653
2020-09-28,1477.430054,1514.329956,1477.430054,1510.339966,1510.339966,3950910000,654
2020-09-29,1510.199951,1512.219971,1492.52002,1504.72998,1504.72998,3661590000,655
2020-09-30,1504.839966,1528.01001,1498.290039,1507.689941,1507.689941,4738640000,656
2020-10-01,1508.599976,1531.920044,1508.599976,1531.199951,1531.199951,4076340000,657
2020-10-02,1527.589966,1544.5,1498.109985,1539.300049,1539.300049,3975180000,658
2020-10-05,1541.199951,1582.660034,1541.199951,1581.959961,1581.959961,3692720000,659
2020-10-06,1584.48999,1619.209961,1577.290039,1577.290039,1577.290039,4453390000,660
2020-10-07,1581.119995,1614.609985,1581.119995,1611.040039,1611.040039,3814750000,661
2020-10-08,1615.27002,1630.329956,1615.27002,1628.550049,1628.550049,3867640000,662
2020-10-09,1630.709961,1645.040039,1630.709961,1637.550049,1637.550049,3944090000,663
2020-10-12,1642.459961,1652.050049,1637.349976,1649.050049,1649.050049,3435760000,664
2020-10-13,1647.569946,1647.569946,1631.599976,1636.849976,1636.849976,3611100000,665
2020-10-14,1637.969971,1647.98999,1621.560059,1621.650024,1621.650024,3858510000,666
2020-10-15,1618.880005,1641,1598.48999,1638.880005,1638.880005,3724550000,667
2020-10-16,1638.47998,1646.25,1633.800049,1633.810059,1633.810059,4688030000,668
2020-10-19,1636.839966,1647.050049,1612.219971,1613.630005,1613.630005,4091080000,669
2020-10-20,1620.569946,1632.76001,1615.98999,1617.709961,1617.709961,3917850000,670
2020-10-21,1618.339966,1621.880005,1603.77002,1603.780029,1603.780029,4103960000,671
2020-10-22,1604.949951,1631.969971,1603.959961,1630.25,1630.25,4172060000,672
2020-10-23,1634.060059,1641.47998,1626.319946,1640.5,1640.5,3651600000,673
2020-10-26,1635.219971,1635.219971,1586.890015,1605.209961,1605.209961,4002210000,674
2020-10-27,1605.680054,1609.530029,1590.709961,1590.709961,1590.709961,3962400000,675
2020-10-28,1586.77002,1586.77002,1542.540039,1543.280029,1543.280029,5139970000,676
2020-10-29,1543.060059,1566.390015,1532.22998,1561.579956,1561.579956,4911860000,677
2020-10-30,1559.689941,1559.689941,1526.219971,1538.47998,1538.47998,4843930000,678
2020-11-02,1540.859985,1568.589966,1540.859985,1568.589966,1568.589966,4314690000,679
2020-11-03,1571.949951,1620.77002,1571.949951,1614.300049,1614.300049,4241380000,680
2020-11-04,1612.97998,1631.310059,1598.560059,1615.079956,1615.079956,4790400000,681
2020-11-05,1616.650024,1664.119995,1616.650024,1660.050049,1660.050049,4858150000,682
2020-11-06,1660.780029,1667.150024,1648.26001,1648.26001,1648.26001,4842460000,683
2020-11-09,1652.109985,1745.689941,1652.109985,1705.040039,1705.040039,8570510000,684
2020-11-10,1706.449951,1741.829956,1706.449951,1737.01001,1737.01001,6037470000,685
2020-11-11,1738.880005,1746.310059,1722.219971,1736.939941,1736.939941,4635560000,686
2020-11-12,1735.98999,1735.98999,1696.650024,1708.469971,1708.469971,4909660000,687
2020-11-13,1710.050049,1749.359985,1710.050049,1744.040039,1744.040039,4719580000,688
2020-11-16,1747.02002,1785.339966,1747.02002,1785.339966,1785.339966,5295510000,689
2020-11-17,1783.089966,1795.890015,1755.339966,1791.910034,1791.910034,4812180000,690
2020-11-18,1792.76001,1805.199951,1769.319946,1769.319946,1769.319946,5284810000,691
2020-11-19,1769.25,1784.640015,1764.199951,1784.130005,1784.130005,4363370000,692
2020-11-20,1782.150024,1787.390015,1771.130005,1785.339966,1785.339966,4236370000,693
2020-11-23,1787.23999,1827.599976,1787.23999,1818.300049,1818.300049,5057550000,694
2020-11-24,1819.52002,1862.170044,1819.52002,1853.530029,1853.530029,6280290000,695
2020-11-25,1852.619995,1852.619995,1831.949951,1845.02002,1845.02002,4910440000,696
2020-11-27,1846.26001,1855.27002,1845.5,1855.27002,1855.27002,2778390000,697
2020-11-30,1854.869995,1854.869995,1813.560059,1819.819946,1819.819946,6308410000,698
2020-12-01,1822.920044,1848.02002,1822.920044,1836.050049,1836.050049,5418480000,699
2020-12-02,1833.079956,1842.530029,1817.02002,1838.030029,1838.030029,5041250000,700
2020-12-03,1838.52002,1860.349976,1838.52002,1848.699951,1848.699951,5065340000,701
2020-12-04,1849.97998,1892.449951,1849.97998,1892.449951,1892.449951,5099620000,702
2020-12-07,1892.719971,1897.439941,1886.780029,1891.25,1891.25,4804500000,703
2020-12-08,1890.569946,1918.01001,1881.699951,1917.780029,1917.780029,4584390000,704
2020-12-09,1919.160034,1935.27002,1889.329956,1902.150024,1902.150024,5232800000,705
2020-12-10,1901.339966,1924.119995,1887.689941,1922.699951,1922.699951,4658480000,706
2020-12-11,1921.27002,1926.72998,1896.02002,1911.699951,1911.699951,4375470000,707
2020-12-14,1914.150024,1944.119995,1913.859985,1913.859985,1913.859985,4623850000,708
2020-12-15,1915.900024,1960.810059,1915.900024,1959.76001,1959.76001,4387080000,709
2020-12-16,1961.26001,1966.109985,1947.050049,1952.719971,1952.719971,4067040000,710
2020-12-17,1953.76001,1978.050049,1953.76001,1978.050049,1978.050049,4192810000,711
2020-12-18,1978.890015,1992.719971,1965.670044,1969.98999,1969.98999,7097100000,712
2020-12-21,1967.930054,1970.670044,1934.660034,1970.329956,1970.329956,4748580000,713
2020-12-22,1971.180054,1992.5,1971.180054,1989.880005,1989.880005,4053310000,714
2020-12-23,1991.099976,2011.839966,1991.099976,2007.099976,2007.099976,3779160000,715
2020-12-24,2013.180054,2013.969971,1997.180054,2003.949951,2003.949951,1883780000,716
2020-12-28,2013.48999,2026.23999,1996.25,1996.25,1996.25,3535460000,717
2020-12-29,1996.72998,2001.699951,1950.819946,1959.359985,1959.359985,3393290000,718
2020-12-30,1961.719971,1987.780029,1961.719971,1979.98999,1979.98999,3154850000,719
2020-12-31,1979.930054,1981.410034,1963.26001,1974.859985,1974.859985,3179040000,720
2021-01-04,1975.780029,1990.699951,1927.150024,1945.910034,1945.910034,5015000000,721
2021-01-05,1945.790039,1988.76001,1943.689941,1979.109985,1979.109985,4591020000,722
2021-01-06,1980.290039,2079.719971,1980.290039,2057.919922,2057.919922,6064110000,723
2021-01-07,2059.330078,2099.26001,2059.330078,2096.889893,2096.889893,5099160000,724
2021-01-08,2098.449951,2113.879883,2064.610107,2091.659912,2091.659912,4773040000,725
2021-01-11,2088.800049,2095.399902,2061.639893,2091.01001,2091.01001,4465430000,726
2021-01-12,2091.790039,2128.389893,2091.790039,2127.959961,2127.959961,4994950000,727
2021-01-13,2128.169922,2131.419922,2109.719971,2111.969971,2111.969971,4602510000,728
2021-01-14,2113.620117,2164.320068,2113.620117,2155.350098,2155.350098,5198480000,729
2021-01-15,2154.689941,2154.689941,2102.530029,2123.199951,2123.199951,5369820000,730
2021-01-19,2125.51001,2152.350098,2125.51001,2151.139893,2151.139893,5014440000,731
2021-01-20,2152.300049,2173.72998,2149.98999,2160.620117,2160.620117,4566190000,732
2021-01-21,2161.300049,2167.030029,2138.030029,2141.419922,2141.419922,4501760000,733
2021-01-22,2140.47998,2168.800049,2118.77002,2168.76001,2168.76001,5110890000,734
2021-01-25,2168.719971,2194.860107,2135.219971,2163.27002,2163.27002,7000840000,735
2021-01-26,2165.459961,2183.01001,2146.340088,2149.860107,2149.860107,6137500000,736
2021-01-27,2146.659912,2146.659912,2088.01001,2108.699951,2108.699951,9976520000,737
2021-01-28,2111.290039,2138.199951,2094.780029,2106.610107,2106.610107,6992770000,738
2021-01-29,2106.780029,2124.620117,2066.590088,2073.639893,2073.639893,6643370000,739
2021-02-01,2075.01001,2130.689941,2075.01001,2126.159912,2126.159912,5436230000,740
2021-02-02,2127.310059,2154.540039,2126.449951,2151.439941,2151.439941,5514090000,741
2021-02-03,2151.459961,2163.360107,2135.780029,2159.699951,2159.699951,4864870000,742
2021-02-04,2160.77002,2202.419922,2160.77002,2202.419922,2202.419922,4879240000,743
2021-02-05,2202.939941,2233.330078,2202.939941,2233.330078,2233.330078,4879470000,744
2021-02-08,2234.350098,2289.76001,2234.350098,2289.76001,2289.76001,4648360000,745
2021-02-09,2289.639893,2309.429932,2281.929932,2299,2299,4568320000,746
2021-02-10,2300.679932,2318.090088,2266.659912,2282.439941,2282.439941,4837070000,747
2021-02-11,2283.27002,2303.629883,2255.570068,2285.320068,2285.320068,4590960000,748
2021-02-12,2284.659912,2293.72998,2264.379883,2289.360107,2289.360107,4135060000,749
2021-02-16,2290.570068,2310.090088,2266.27002,2272.889893,2272.889893,5058990000,750
2021-02-17,2271.959961,2271.959961,2226.97998,2256.110107,2256.110107,4730650000,751
2021-02-18,2253.030029,2253.030029,2208.48999,2218.389893,2218.389893,4793650000,752
2021-02-19,2218.820068,2275.870117,2218.820068,2266.689941,2266.689941,4845320000,753
2021-02-22,2265.870117,2276.330078,2247.699951,2251.070068,2251.070068,5917100000,754
2021-02-23,2248.419922,2248.419922,2169.080078,2231.310059,2231.310059,6296610000,755
2021-02-24,2232.409912,2286.48999,2232.409912,2284.379883,2284.379883,6012790000,756
2021-02-25,2283.850098,2289.070068,2196.52002,2200.169922,2200.169922,6547470000,757
2021-02-26,2201.300049,2232.290039,2165.860107,2201.050049,2201.050049,6526070000,758
2021-03-01,2203.030029,2279.540039,2203.030029,2275.320068,2275.320068,5114820000,759
2021-03-02,2275.120117,2275.120117,2231.110107,2231.51001,2231.51001,5536010000,760
2021-03-03,2232.5,2252.560059,2207.620117,2207.790039,2207.790039,6173660000,761
2021-03-04,2207.73999,2217.050049,2110.139893,2146.919922,2146.919922,7195400000,762
2021-03-05,2149.429932,2193.27002,2085.120117,2192.209961,2192.209961,6851070000,763
2021-03-08,2192.649902,2233.340088,2192.47998,2202.97998,2202.97998,5871710000,764
2021-03-09,2204.800049,2261.639893,2204.800049,2245.060059,2245.060059,5513560000,765
2021-03-10,2246.959961,2299.459961,2246.959961,2285.679932,2285.679932,5847380000,766
2021-03-11,2287.939941,2338.550049,2287.939941,2338.540039,2338.540039,5312880000,767
2021-03-12,2337.22998,2354.199951,2325.649902,2352.790039,2352.790039,4476280000,768
2021-03-15,2352.790039,2360.169922,2337.129883,2360.169922,2360.169922,4900100000,769
2021-03-16,2360.129883,2360.129883,2304.969971,2319.52002,2319.52002,4613080000,770
2021-03-17,2315.139893,2339.280029,2289.840088,2336.389893,2336.389893,4561660000,771
2021-03-18,2335.830078,2340.550049,2262.070068,2267.590088,2267.590088,5118590000,772
2021-03-19,2267.649902,2298.040039,2247.570068,2287.550049,2287.550049,7757420000,773
2021-03-22,2287.929932,2294.040039,2258.699951,2266.840088,2266.840088,4316260000,774
2021-03-23,2264.139893,2264.139893,2175.780029,2185.689941,2185.689941,4669010000,775
2021-03-24,2192.949951,2221.97998,2134.120117,2134.27002,2134.27002,4783020000,776
2021-03-25,2133.149902,2190.889893,2100.27002,2183.120117,2183.120117,4948340000,777
2021-03-26,2190.879883,2222.189941,2177.899902,2221.47998,2221.47998,5483160000,778
2021-03-29,2219.310059,2223.189941,2158.439941,2158.679932,2158.679932,4628180000,779
2021-03-30,2158.590088,2202.620117,2151.550049,2195.800049,2195.800049,4121510000,780
2021-03-31,2200.030029,2237.679932,2200.030029,2220.52002,2220.52002,4578050000,781
2021-04-01,2225.290039,2253.899902,2225.290039,2253.899902,2253.899902,4162130000,782
2021-04-05,2280.800049,2280.830078,2253.939941,2264.889893,2264.889893,4005030000,783
2021-04-06,2264.73999,2280.370117,2257.550049,2259.149902,2259.149902,4081270000,784
2021-04-07,2259.149902,2259.149902,2217.780029,2223.050049,2223.050049,4120810000,785
2021-04-08,2225.189941,2243,2213.840088,2242.600098,2242.600098,3907100000,786
2021-04-09,2241.969971,2245.98999,2231.030029,2243.469971,2243.469971,3640390000,787
2021-04-12,2244.330078,2244.330078,2222.209961,2233.780029,2233.780029,3588900000,788
2021-04-13,2233.98999,2237.379883,2208.199951,2228.919922,2228.919922,3734720000,789
2021-04-14,2230.159912,2272.850098,2230.159912,2247.719971,2247.719971,3985350000,790
2021-04-15,2249.419922,2264.159912,2240.75,2257.070068,2257.070068,4033420000,791
2021-04-16,2258.290039,2273.149902,2251.72998,2262.669922,2262.669922,4163820000,792
2021-04-19,2261.110107,2261.110107,2219.050049,2232,2232,3810290000,793
2021-04-20,2231.129883,2231.129883,2171.679932,2188.209961,2188.209961,4342650000,794
2021-04-21,2187.47998,2240.459961,2175.429932,2239.629883,2239.629883,3887250000,795
2021-04-22,2240.870117,2268.530029,2227.48999,2232.610107,2232.610107,4245140000,796
2021-04-23,2233.719971,2281.219971,2233.719971,2271.860107,2271.860107,3569880000,797
2021-04-26,2275.340088,2302.379883,2275.340088,2298.01001,2298.01001,3748320000,798
2021-04-27,2298.830078,2309.800049,2294.409912,2301.27002,2301.27002,3710700000,799
2021-04-28,2301.100098,2309.820068,2291.280029,2304.159912,2304.159912,3787360000,800
2021-04-29,2307.070068,2322.909912,2278.419922,2295.459961,2295.459961,4298680000,801
2021-04-30,2292.48999,2292.48999,2259.300049,2266.449951,2266.449951,4300880000,802
2021-05-03,2268.620117,2288.570068,2267.780029,2277.449951,2277.449951,4070220000,803
2021-05-04,2275.100098,2275.100098,2225.699951,2248.290039,2248.290039,4452460000,804
2021-05-05,2250.129883,2260,2232.860107,2241.370117,2241.370117,4230920000,805
2021-05-06,2240.209961,2242.030029,2205.590088,2241.419922,2241.419922,4511000000,806
2021-05-07,2242.100098,2271.810059,2240.560059,2271.629883,2271.629883,4016080000,807
2021-05-10,2271.090088,2271.23999,2212.590088,2212.699951,2212.699951,4560700000,808
2021-05-11,2206.47998,2215.689941,2157.139893,2206.98999,2206.98999,4870710000,809
2021-05-12,2205.02002,2205.02002,2132.25,2135.139893,2135.139893,4733070000,810
2021-05-13,2135.22998,2185.23999,2133.969971,2170.949951,2170.949951,4779540000,811
2021-05-14,2171.129883,2226.389893,2171.129883,2224.629883,2224.629883,4008880000,812
2021-05-17,2222.860107,2227.459961,2197.100098,2227.120117,2227.120117,4125050000,813
2021-05-18,2227.919922,2244.429932,2210.429932,2210.879883,2210.879883,4398150000,814
2021-05-19,2205.77002,2205.77002,2159.139893,2193.639893,2193.639893,4247450000,815
2021-05-20,2194.689941,2210.919922,2184.409912,2207.76001,2207.76001,3978880000,816
2021-05-21,2210.209961,2236.830078,2210.209961,2215.27002,2215.27002,3995250000,817
2021-05-24,2223.050049,2237.129883,2218.149902,2227.340088,2227.340088,3684800000,818
2021-05-25,2229.23999,2247.810059,2205.72998,2205.75,2205.75,4182250000,819
2021-05-26,2207.350098,2250.610107,2207.350098,2249.27002,2249.27002,4420890000,820
2021-05-27,2250.72998,2277.620117,2250.72998,2273.070068,2273.070068,6406310000,821
2021-05-28,2273.820068,2285.070068,2264.919922,2268.969971,2268.969971,4649250000,822
2021-06-01,2270.379883,2298.719971,2270.379883,2294.73999,2294.73999,5074670000,823
2021-06-02,2295.659912,2302.219971,2285.050049,2297.830078,2297.830078,5833670000,824
2021-06-03,2296.570068,2296.570068,2257,2279.25,2279.25,5587970000,825
2021-06-04,2281.070068,2293.679932,2277.439941,2286.409912,2286.409912,4139790000,826
2021-06-07,2286.929932,2321.639893,2286.929932,2319.179932,2319.179932,4476920000,827
2021-06-08,2319.570068,2348.350098,2316.169922,2343.76001,2343.76001,4659620000,828
2021-06-09,2344.820068,2350.699951,2325.560059,2327.129883,2327.129883,4713260000,829
2021-06-10,2327.97998,2337.76001,2305.709961,2311.409912,2311.409912,4408210000,830
2021-06-11,2312.600098,2335.810059,2312.600098,2335.810059,2335.810059,3815010000,831
2021-06-14,2337.449951,2348.639893,2320.169922,2326.149902,2326.149902,4151200000,832
2021-06-15,2326.76001,2327.870117,2301.780029,2320.070068,2320.070068,4048940000,833
2021-06-16,2319.090088,2321.909912,2296.209961,2314.689941,2314.689941,4538350000,834
2021-06-17,2314.199951,2316.600098,2264.120117,2287.459961,2287.459961,5312680000,835
2021-06-18,2284.959961,2284.959961,2229.580078,2237.75,2237.75,6817010000,836
2021-06-21,2238.620117,2289.76001,2238.620117,2286.090088,2286.090088,4128950000,837
2021-06-22,2285.459961,2298.360107,2266.159912,2295.949951,2295.949951,3828390000,838
2021-06-23,2296.399902,2314.300049,2296.399902,2303.469971,2303.469971,3730350000,839
2021-06-24,2305.409912,2333.659912,2305.409912,2333.620117,2333.620117,3816660000,840
2021-06-25,2336.860107,2350.219971,2334.399902,2334.399902,2334.399902,7341450000,841
2021-06-28,2335.340088,2342.189941,2307.219971,2322.340088,2322.340088,4147890000,842
2021-06-29,2323.070068,2332.280029,2305.919922,2308.840088,2308.840088,3707150000,843
2021-06-30,2307.949951,2317.300049,2295.429932,2310.550049,2310.550049,4266040000,844
2021-07-01,2312.570068,2332.280029,2312.570068,2329.360107,2329.360107,3788230000,845
2021-07-02,2328.530029,2332.949951,2302.939941,2305.76001,2305.76001,3225840000,846
2021-07-06,2305.959961,2306.909912,2256.969971,2274.5,2274.5,4309570000,847
2021-07-07,2274.530029,2278.100098,2235.5,2252.850098,2252.850098,4037380000,848
2021-07-08,2249.939941,2252.719971,2192.97998,2231.679932,2231.679932,4347500000,849
2021-07-09,2234.830078,2280.01001,2234.830078,2280,2280,3531120000,850
2021-07-12,2279.629883,2283.459961,2262.26001,2281.820068,2281.820068,3384460000,851
2021-07-13,2280.48999,2280.48999,2238.370117,2238.860107,2238.860107,3695430000,852
2021-07-14,2240.25,2254.810059,2201.22998,2202.360107,2202.360107,4006370000,853
2021-07-15,2201.27002,2202.75,2166.330078,2190.290039,2190.290039,3905230000,854
2021-07-16,2191.870117,2210.5,2160.530029,2163.23999,2163.23999,3985700000,855
2021-07-19,2159.709961,2159.709961,2107.070068,2130.679932,2130.679932,5157660000,856
2021-07-20,2131.790039,2206.629883,2131.790039,2194.300049,2194.300049,4438270000,857
2021-07-21,2195.75,2236.939941,2195.75,2234.040039,2234.040039,3810280000,858
2021-07-22,2233.780029,2233.780029,2192.97998,2199.47998,2199.47998,3358300000,859
2021-07-23,2201.030029,2212.310059,2186.51001,2209.649902,2209.649902,4540070000,860
2021-07-26,2210.110107,2232.219971,2207.540039,2216.919922,2216.919922,4275630000,861
2021-07-27,2215.639893,2215.639893,2171.370117,2191.830078,2191.830078,4241950000,862
2021-07-28,2193.159912,2237.040039,2190.659912,2224.959961,2224.959961,4215290000,863
2021-07-29,2193.159912,2256.969971,2190.659912,2240.030029,2240.030029,4044600000,864
2021-07-30,2238.899902,2251.370117,2219.949951,2226.25,2226.25,3956740000,865
2021-08-02,2228.030029,2256.439941,2212.449951,2215.5,2215.5,3724090000,866
2021-08-03,2216.25,2223.600098,2189.76001,2223.580078,2223.580078,3965190000,867
2021-08-04,2220.669922,2223.110107,2195.370117,2196.320068,2196.320068,4260760000,868
2021-08-05,2198.159912,2236.189941,2198.159912,2236.01001,2236.01001,3769410000,869
2021-08-06,2237.090088,2258.320068,2235.580078,2247.76001,2247.76001,3451870000,870
2021-08-09,2247.429932,2247.429932,2231.47998,2234.810059,2234.810059,3449280000,871
2021-08-10,2236.090088,2245.030029,2230.030029,2239.360107,2239.360107,3886610000,872
2021-08-11,2240.110107,2250.370117,2221.679932,2250.340088,2250.340088,3532560000,873
2021-08-12,2250.189941,2250.629883,2232.709961,2244.070068,2244.070068,3375310000,874
2021-08-13,2244.199951,2244.199951,2221.310059,2223.110107,2223.110107,3016470000,875
2021-08-16,2222.030029,2222.030029,2192.280029,2209.47998,2209.47998,3370640000,876
2021-08-17,2201.649902,2201.649902,2152.48999,2177.169922,2177.169922,3836960000,877
2021-08-18,2177.129883,2192.159912,2157.969971,2158.780029,2158.780029,3755590000,878
2021-08-19,2157.040039,2157.040039,2122.23999,2132.419922,2132.419922,4398410000,879
2021-08-20,2131.800049,2169.649902,2127.320068,2167.600098,2167.600098,3652610000,880
2021-08-23,2169.110107,2211.120117,2169.110107,2208.300049,2208.300049,3576530000,881
2021-08-24,2208.800049,2232,2208.800049,2230.909912,2230.909912,3979220000,882
2021-08-25,2230.72998,2252.139893,2226.639893,2239.27002,2239.27002,3444700000,883
2021-08-26,2239.199951,2244.439941,2212.209961,2213.97998,2213.97998,3263980000,884
2021-08-27,2213.790039,2281.840088,2213.790039,2277.149902,2277.149902,3331200000,885
2021-08-30,2278.449951,2286.360107,2264.300049,2265.98999,2265.98999,3168660000,886
2021-08-31,2266.280029,2277.189941,2260.429932,2273.77002,2273.77002,4290710000,887
2021-09-01,2274.209961,2293.050049,2264.590088,2287.060059,2287.060059,4057340000,888
2021-09-02,2288.030029,2309.969971,2288.030029,2304.02002,2304.02002,3735990000,889
2021-09-03,2303.75,2303.75,2286.699951,2292.050049,2292.050049,3217530000,890
2021-09-07,2292.169922,2300.590088,2275.570068,2275.610107,2275.610107,3822960000,891
2021-09-08,2275,2275,2241.429932,2249.72998,2249.72998,3750880000,892
2021-09-09,2249.540039,2273.179932,2244.129883,2249.129883,2249.129883,3735390000,893
2021-09-10,2250.629883,2264.110107,2227.540039,2227.550049,2227.550049,3623180000,894
2021-09-13,2228.48999,2244.719971,2217.120117,2240.780029,2240.780029,3914220000,895
2021-09-14,2241.780029,2249.939941,2204.139893,2209.97998,2209.97998,3670460000,896
2021-09-15,2210.459961,2236.959961,2207.419922,2234.449951,2234.449951,4032020000,897
2021-09-16,2234.310059,2242.840088,2217.350098,2232.909912,2232.909912,3984560000,898
2021-09-17,2233.550049,2240.72998,2220.389893,2236.870117,2236.870117,7289530000,899
2021-09-20,2233.100098,2233.100098,2155.340088,2182.199951,2182.199951,4898070000,900
2021-09-21,2183.719971,2201.709961,2172.830078,2186.179932,2186.179932,3920920000,901
2021-09-22,2188.100098,2234.169922,2188.100098,2218.560059,2218.560059,3939170000,902
2021-09-23,2220.060059,2265.810059,2220.060059,2259.040039,2259.040039,3916350000,903
2021-09-24,2257.949951,2259.929932,2239.169922,2248.070068,2248.070068,3384290000,904
2021-09-27,2247.959961,2293.350098,2247.959961,2281,2281,4058650000,905
2021-09-28,2279.51001,2279.51001,2227.580078,2229.780029,2229.780029,4416550000,906
2021-09-29,2230.610107,2239.75,2221.719971,2225.310059,2225.310059,3712660000,907
2021-09-30,2226.73999,2239.540039,2204.370117,2204.370117,2204.370117,4448140000,908
2021-10-01,2205.909912,2252.040039,2197.149902,2241.629883,2241.629883,4010370000,909
2021-10-04,2240.850098,2240.850098,2210.610107,2217.469971,2217.469971,4307870000,910
2021-10-05,2218.469971,2245.030029,2218.469971,2228.360107,2228.360107,3902890000,911
2021-10-06,2226.050049,2226.050049,2188.689941,2214.959961,2214.959961,4009630000,912
2021-10-07,2217.580078,2265.219971,2217.580078,2250.090088,2250.090088,3843740000,913
2021-10-08,2250.320068,2256.560059,2233.090088,2233.090088,2233.090088,3280160000,914
2021-10-11,2233,2251.649902,2220.639893,2220.639893,2220.639893,3281970000,915
2021-10-12,2221.550049,2241.399902,2221.550049,2234.27002,2234.27002,3558450000,916
2021-10-13,2235.02002,2241.969971,2220.23999,2241.969971,2241.969971,3620070000,917
2021-10-14,2243.949951,2275.51001,2243.949951,2274.179932,2274.179932,3598280000,918
2021-10-15,2276.73999,2306.27002,2265.649902,2265.649902,2265.649902,3819380000,919
2021-10-18,2265.060059,2272.350098,2255.409912,2267.840088,2267.840088,3662010000,920
2021-10-19,2269.25,2284.669922,2265.699951,2275.909912,2275.909912,3459130000,921
2021-10-20,2276.02002,2294.919922,2271.840088,2289.77002,2289.77002,3670760000,922
2021-10-21,2290.409912,2304,2284.969971,2296.179932,2296.179932,3822330000,923
2021-10-22,2295.669922,2299.72998,2277.040039,2291.27002,2291.27002,3758220000,924
2021-10-25,2291.800049,2314.840088,2291.800049,2312.639893,2312.639893,3899400000,925
2021-10-26,2313.350098,2321.469971,2296.070068,2296.080078,2296.080078,3879740000,926
2021-10-27,2295.449951,2295.449951,2252.48999,2252.48999,2252.48999,4226050000,927
2021-10-28,2253.899902,2298.76001,2253.899902,2297.97998,2297.97998,4132950000,928
2021-10-29,2296.73999,2302.350098,2287.860107,2297.189941,2297.189941,4510200000,929
2021-11-01,2298.080078,2358.639893,2298.080078,2358.120117,2358.120117,3971540000,930
2021-11-02,2358.25,2363.550049,2345.399902,2361.860107,2361.860107,3975250000,931
2021-11-03,2361.820068,2413.389893,2355.179932,2404.280029,2404.280029,4319660000,932
2021-11-04,2404.679932,2423.830078,2395.5,2402.429932,2402.429932,4462300000,933
2021-11-05,2403.129883,2449.139893,2403.129883,2437.080078,2437.080078,4467180000,934
2021-11-08,2438.360107,2458.860107,2438.060059,2442.73999,2442.73999,4269710000,935
2021-11-09,2442.219971,2442.219971,2414.429932,2427.290039,2427.290039,4117080000,936
2021-11-10,2426.439941,2428.969971,2380.76001,2389.580078,2389.580078,4503720000,937
2021-11-11,2390.5,2418.830078,2390.5,2409.139893,2409.139893,3926870000,938
2021-11-12,2409.459961,2417.199951,2405.840088,2411.780029,2411.780029,3728600000,939
2021-11-15,2412.040039,2421.070068,2392.889893,2400.929932,2400.929932,3488410000,940
2021-11-16,2400.100098,2408.340088,2386.51001,2405.02002,2405.02002,3972640000,941
2021-11-17,2404.209961,2404.209961,2369.110107,2377.01001,2377.01001,3969070000,942
2021-11-18,2377.600098,2385.98999,2348.52002,2363.590088,2363.590088,4226410000,943
2021-11-19,2362.439941,2362.439941,2341.570068,2343.159912,2343.159912,4253180000,944
2021-11-22,2343.669922,2369.629883,2331.350098,2331.350098,2331.350098,4441100000,945
2021-11-23,2331.25,2342.629883,2303.379883,2327.860107,2327.860107,4277590000,946
2021-11-24,2326.699951,2334.370117,2303.939941,2331.459961,2331.459961,3418430000,947
2021-11-26,2328.97998,2328.97998,2215.23999,2245.939941,2245.939941,3517700000,948
2021-11-29,2248.899902,2281.280029,2232.090088,2241.97998,2241.97998,4336410000,949
2021-11-30,2241.050049,2241.050049,2175.679932,2198.909912,2198.909912,6625990000,950
2021-12-01,2203.120117,2253.370117,2147.399902,2147.419922,2147.419922,5366730000,951
2021-12-02,2147.620117,2211.659912,2147.620117,2206.330078,2206.330078,5077180000,952
2021-12-03,2207.060059,2216.179932,2143.120117,2159.310059,2159.310059,5240070000,953
2021-12-06,2160.159912,2218.27002,2154.620117,2203.47998,2203.47998,4770800000,954
